bin_name,bin_arch,is_static,is_stripped,used_libs,keywords,used_nvram_env,checksec,hash_value,bdg
ramonitor,MIPS,0,Unknown,"['libjson-c.so.4', 'libzcfg_msg.so', 'libzos.so', 'libzlog.so', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",705b7ef2ae094253d34de2e5fe2dc4e9275d6b754d7bbad370207164cc919ec0,[]
blkid,MIPS,0,Unknown,"['libblkid.so.1', 'libuuid.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c98abe13cd09a46c091faff30b6cb1c8904c83fd469e1178b0f9a4f50237ca09,[]
map_start,MIPS,0,Unknown,"['libzcfg_msg.so', 'libjson-c.so.4', 'libzcfg_fe_rdm_struct.so', 'libzcfg_fe_rdm_string.so', 'libmapd_interface_client.so', 'libssp.so.0', 'libc.so.0']",[],0,"{'RELRO': 2, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",b192602c4a7de1aa6d49d35f14d97a27767c8396e930249245a7848a815f4dc6,[]
ffserver,MIPS,0,Unknown,"['libavdevice.so.53', 'libavfilter.so.2', 'libavformat.so.53', 'libavcodec.so.53', 'libpostproc.so.51', 'libswscale.so.2', 'libavutil.so.51', 'libdl.so.0', 'libm.so.0', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",2c879bed950f0cf54910bf5c43e70e5372a873e5f6c31a868cc40b7bf840d7d0,[]
voicedbgcli,MIPS,0,Unknown,"['libpthread.so.0', 'libzcfg_msg.so', 'libzcfg_fe_rdm_struct.so', 'libzcfg_fe_rdm_string.so', 'libzcfg_fe_schema.so', 'libjson-c.so.4', 'libzos.so', 'libzlog.so', 'libzcfg_fe_rdm_access.so', 'libzcmd_tool.so', 'libzyuitimer.so', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",309460ca243089ca52c4bd9bee670e2bde2a148a37b51d8dbda3005ca2b708e1,[]
qdmamgr_wan,MIPS,0,Unknown,"['libapi_lib_utility.so.1', 'libapi_lib_qdmamgr_wan.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",f38a596b8fb92798733024f35528b996945681b6db9bc115da7de392935fe83d,[]
algcmd,MIPS,0,Unknown,['libc.so.0'],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",670be1291ad69de68484b45ed5471e24a7f38d82a661be500dec36afe84180e8,[]
ez-ipupdate,MIPS,0,Unknown,"['libssl.so.1.1', 'libcrypto.so.1.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",e92121fa599381575fa42f270e5a9321d1a52747b74d5defb1ef4b2a903c68f7,[]
tr69,MIPS,0,Unknown,"['libm.so.0', 'libcrypt.so.0', 'libpthread.so.0', 'libcompileoption.so.1', 'libtcapi.so.1', 'libmxml.so.1', 'libmatrixssl.so', 'libapi_lib_cpu_interrupt.so.1', 'libopensource.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4642d7cadf39116f129e2e20ae1820992336463881b87a01d16bf0a88f8e0276,[]
wifi_config_save,MIPS,0,Unknown,"['libzcfg_msg.so', 'libjson-c.so.4', 'libzcfg_fe_rdm_struct.so', 'libzcfg_fe_rdm_string.so', 'libssp.so.0', 'libc.so.0']",[],0,"{'RELRO': 2, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4202e748c12171f7606af44b98b2651fe60db645e26ae4ad7218b37ce44a7c1c,[]
vconfig,MIPS,0,Unknown,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",9a7ca70c38558549325a81b024122bf3b5c4b3ff668787f940afa2a69cd0fed6,[]
lxc-monitor,MIPS,0,Unknown,"['liblxc.so.1', 'libutil.so.0', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c45e6efc048cb511be38614eee71b5a3bc8541b1e6f8d85113eaa647c15f0257,[]
lxc-monitord,MIPS,0,Unknown,"['liblxc.so.1', 'libutil.so.0', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",13ebb733cfd8b59815949b1ea3c05457b10bf5c95302047e9f067e6005bb981e,[]
lxc-user-nic,MIPS,0,Unknown,"['liblxc.so.1', 'libutil.so.0', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",641c2f19d966bb4c9fe70a9af2c07b2bf806a83458107cd2bba3e3f69108e9b3,[]
lxc-console,MIPS,0,Unknown,"['liblxc.so.1', 'libutil.so.0', 'libpthread.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",31481db1e23389ade7f708b2fb7cf86f490ff5c434e5ab7d00faef128580f368,[]
esi,MIPS,0,Unknown,"['libatm.so.1', 'libresolv.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",89a07bb2d4af9f3ba9651f63204d22ba470d5e20fe7cc3aa434422e6d15edbf2,[]
dlna_dmsTcApp,MIPS,0,Unknown,"['libpthread.so.0', 'libupnp.so.3', 'libixml.so.2', 'libcompileoption.so.1', 'libthreadutil.so.2', 'libdlna_dms.so.0', 'libdl.so.0', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",5c2b8ad930b4e92b15fca56df7363f0c7eadb6dd0d01cfef6ee402770f412cd5,[]
