bin_name,bin_arch,is_static,is_stripped,used_libs,keywords,used_nvram_env,checksec,hash_value,bdg
dhcp6-multi,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",36c5114ed08f601dab1462135a75f4af718948d0227a27ef81831215f915d696,[]
wlanconfig,MIPS,1,0,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",477adf10ec0f853948d24b7707e5c91779c3a464edf016b6819e0bc0956fc0f1,[]
iputils-ping6,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",7216b3ff098dec11f14bc3bacbfc353d9663d78135a7fc49f75d318373573040,[]
neapc,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4daef6c2f135b8e0535ffc8b7e431dbda90cfeb65a0212f07eb852f5161aa90e,[]
captival_portal,MIPS,1,0,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",825b0b788a8c172be36f9e5989379e4725f71d590f10b61e52ff11b3363b0ccd,[]
arptables,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",bae84a0b981dcbc6ec3c5fc85a95bf9c07f98bf36701da26450b8259750d726f,[]
servd,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",5b26164c03f86d01e90128f23737725c4d61b55693499db046a63e7648ee9537,[]
xmldb,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4cc4c9d15f6989171a46cae0d14301cd4f670ff0d85e55c514d1ab8e9d69dc78,[]
autorekeymatchtime,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c365aa35c541ddf2e81aee6b06cdc0834aab79da7c45108e7a79c299011bfec5,[]
aparraymsg,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",d68602001547664b71d3ab972304438cb7d8c004ae11e91354dee6a46cc6392b,[]
snmpd,MIPS,0,1,"['libpthread.so.0', 'libssl.so.1.0.0', 'libcrypto.so.1.0.0', 'libgcc_s.so.1', 'libc.so.0']","['MIBDIRS', 'MIBS', 'HOME', 'PREFIX', 'SNMP_PERSISTENT_FILE', 'MIBFILES']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",788e939bf5b6b84e2d9a934f16732683544e9960003d57832acb5e4fd0ef922c,"['ldapsearch', 'ldapwhoami', 'snmptrap']"
captival_usockc,MIPS,1,0,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",6d7edbd180d5b29e64b0f0d1a26473e9ffeeef5b9d4ce27bba6884108012a807,[]
80211stats,MIPS,1,0,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",fc2264f0de495d17fabca6e6db2bc94d5ac72b6c3bc61a64be2dd29459678218,[]
radlogin,MIPS,0,0,"['libradiusclient-ng.so.2', 'libcrypt.so.0', 'libnsl.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",bf0cb59bcd1955ce32f3629c7b08b470e1114cdd77d31343590dacf0bd72587e,[]
fresetd,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",849d83cbdf3a12b5c03e4093dee64cf8270e820970b4210f8c4d7f2b26287946,[]
static_dhcp,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",443e414d953ba3859d362613d9c498a554f7604e29caac113462a9a62783968a,[]
email,MIPS,0,0,"['libcrypto.so.1.0.0', 'libssl.so.1.0.0', 'libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",['EDITOR'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",5858c56acb68164c240ac25f8c770826ed57d61a2f66bd1da56d7ed1db6b9f56,[]
iwpriv,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",d5af4866fd8074d442bba5577ed55d58498fcd6198d9ccadd8cc7e78a93dcd8e,[]
hostapd,MIPS,0,0,"['libssl.so.1.0.0', 'libcrypto.so.1.0.0', 'libgcc_s.so.1', 'libc.so.0']",['TOP'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c20b3e04584242b8d567e27d408716566d2e59a852535ad0e5cea7260be301a4,"['httpd', 'wpa_supplicant', 'openssl', 'eapolclient']"
