bin_name,bin_arch,is_static,is_stripped,used_libs,keywords,used_nvram_env,checksec,hash_value,bdg
fresetd,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",3e4b1b9bab821135dd14ba493b7d2c62bce7b441ce437adf508b09ec6215759b,[]
captival_portal,MIPS,1,0,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",06b075b2b319502926c9231df7de28ec1522696e2187b0e6337e1d3e3c704dfd,[]
lld2d,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",7ef0a25cf090b1d694d469808c4d07f134841979665f977ba8a24af2a092202b,[]
wpa_supplicant,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",['TOP'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",3ce63abb60e2a73591d436e544db8acac5c190596762f8611ee3c73fbe457db7,"['hostapd', 'httpd', 'eapolclient', 'email']"
neapc,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",1638324f72168d2437eebaf7fda1d2f10b104a33e45feccbd664abe86f886919,[]
captival_tar,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",2c470b57e18119e473d49a4ee9d0521ca4c83b18f421dc40749e060cdabf5798,[]
sshd,MIPS,0,1,"['libcrypto.so.0.9.8', 'libutil.so.0', 'libcrypt.so.0', 'libresolv.so.0', 'libz.so.1', 'libgcc_s.so.1', 'libc.so.0']",['DISPLAY'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",233a28e9ab5b14973108cff3bacfd717be5b343c89ebba84d510080a1fd3be68,[]
cli,MIPS,1,1,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",ca9d36787b1313e7dd96518ecd78bef06283d7792fe3e1f5614e3ebda5f6ead2,[]
radlogin,MIPS,0,0,"['libradiusclient-ng.so.2', 'libcrypt.so.0', 'libnsl.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",bf0cb59bcd1955ce32f3629c7b08b470e1114cdd77d31343590dacf0bd72587e,[]
static_dhcp,MIPS,0,0,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",443e414d953ba3859d362613d9c498a554f7604e29caac113462a9a62783968a,[]
